school_ID,age_yrs,sex,weigth,height,BMI,cran_vol,head_circumference,birth_weight,birth_heigth,birth_head_circumference,M_birth_age,mothers_nationality,mothers_height,mothers_weight,dads_nationality,dads_height,N_sibs,birth_order,cohab_3,2_providers_OK,Two_providers,cohabitance,n_providers,two_paretnal_figures,parents_together,two_parents,parents_alive,dads_education,Feduc_3,Feduc_1,mothers_edu,Meduc_3,Max_edu_3,family_income,personal_estimate_of_resources,Resources_reported,enough_food,lacking_meat,lacking_fruit,lacking_milk_meat,lacking_vegs,estimate_of_educational_success,grades,smoking,alcohol,Mo-smokes,dad_smokes,engages_in_sport,Oma_toas_inimesi,Laste_arv_peres...150,underage_children,people_in_dwelling,height_rzs,BMI_rzs,cran_vol_rzs,head_circ_rzs
1,13.257534,1,37.6,153.1,16.041223,1240.531,53.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.854211685730103,-0.734562454483503,-0.136920827124683,-0.732971118224557
1,11.424658,1,36.85,151.8,15.991675,1121.149,52.9,3100,50,NA,18.1,1,164,60,1,180,2,1,2,1,1,1,2,1,1,1,1,3,2,0,3,2,2,NA,4,1,3,0,0,0,0,4,5,1,1,1,0,0,3,NA,3,5,0.218427357915966,-0.922456699231135,-1.46078331465006,-1.13410077713418
1,11.879452,1,36.95,151.6,16.077408,1276.374,54.7,3450,50,NA,19.1,1,165,53,1,186,2,1,2,1,1,1,2,1,1,1,1,4,2,0,4,2,2,NA,4,1,3,0,0,0,0,3,3,0,0,1,0,0,2,NA,3,5,-0.0664222634926493,-0.841689659364436,0.490339840296947,0.0171382733638112
1,14.945205,1,62.5,173.4,20.786522,1261.864,55.8,NA,NA,NA,NA,1,170,NA,1,186,1,1,2,1,1,1,2,0,1,1,3,4,2,0,4,2,2,NA,4,1,3,0,0,0,0,3,3,2,2,0,NA,1,1,NA,2,3,0.209352138970922,0.453940014163927,-0.49102147183675,-0.222531078559871
1,12.328767,1,37.25,150.1,16.533504,1129.984,53.1,3680,49,NA,21,1,164,60,1,187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.546407985151864,-0.589977461749463,-1.33215661452715,-0.99320362399955
1,12.632877,1,46,155.5,19.02379,1160.584,53.9,3460,50,34,20.5,1,172,70,1,164,1,1,2,1,1,1,2,1,1,1,1,4,2,0,3,2,2,NA,3,1,3,0,1,0,0,4,3,0,0,0,0,1,2,NA,2,4,-0.00898400554194695,0.418210317601784,-0.98700229415986,-0.535576992746513
1,11.70137,1,34.95,150.3,15.471386,1154.909,54.7,3430,49,NA,23.8,1,163,58,1,168,2,1,2,1,1,1,2,1,1,1,1,4,2,0,4,2,2,NA,3,1,2,0,0,0,0,4,3,0,0,0,0,1,3,NA,3,4,-0.147420547915433,-1.10018896637948,-1.02778736094904,0.00841888641254255
1,12.791781,1,38.55,158.9,15.267804,1205.262,54.1,4320,52,NA,20.5,1,164,60,1,NA,1,1,0,0,0,0,1,0,0,0,1,6,3,0,3,2,3,NA,2,1,3,0,0,0,0,3,3,0,0,1,NA,0,1,NA,2,3,0.343621784273861,-1.02749515260249,-0.461296752294308,-0.440905561160187
1,11.528767,1,31.9,149.1,14.349455,1150.24,53.5,3480,51,36,23.7,1,162,58,1,170,1,2,2,1,1,1,2,1,1,1,1,4,2,0,4,2,2,NA,4,1,3,0,0,0,0,4,3,0,0,0,2,0,2,NA,2,4,-0.217215295790491,-1.55227884821678,-1.09396012300492,-0.752789844862655
1,11.769863,2,28.45,136.4,15.291621,963.594,51.3,3000,50,NA,23.1,1,158,45,NA,NA,0,1,0,0,0,0,1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,4,1,0,1,0,1,0,3,2,0,0,0,NA,0,NA,NA,1,3,-2.03776354215868,-0.765383859659648,-1.61299198271091,-1.44526625483669
1,15.936986,1,66.1,178,20.862265,1364.653,55.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.440147113088345,0.252879642978885,0.562110331669896,-0.47114517664883
1,12.728767,2,49.7,157.8,19.959166,1111.434,54.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0904227646749147,0.661834662975822,-0.314749473945501,-0.115036782157287
1,14.80274,2,46.1,160.3,17.940473,1049.34,54.1,NA,NA,NA,21.9,1,NA,NA,1,NA,4,3,2,1,1,1,2,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,4,1,4,0,0,0,0,3,3,0,1,1,4,1,2,NA,6,6,-0.644824396118226,-0.70920975736242,-1.45822780701986,-0.856110474207051
1,14.80274,1,52.8,174.6,17.319903,1300.796,56.6,2800,46,32,34.9,1,167,70,1,178,1,2,2,1,1,1,2,1,1,1,1,4,2,0,4,2,2,NA,3,1,3,0,0,0,0,3,3,2,3,0,0,0,2,NA,1,4,0.48932177521557,-0.812717318734394,0.0580929876089291,0.348469555756446
1,14.216438,2,53.15,169.4,18.521513,NA,NA,NA,NA,NA,30.1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.955915171321471,-0.363368844815252,NA,NA
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,14.120548,2,61.8,173.6,20.506382,1170.558,57.8,3450,49,NA,22.5,1,172,58,1,190,1,1,0,0,0,0,1,0,0,0,1,5,3,0,5,3,3,NA,4,1,4,0,0,0,0,4,4,1,1,0,0,0,1,NA,2,3,1.64602200783799,0.439819568510794,0.109967477356489,1.53385045830697
2,14.052055,2,53.5,166.7,19.252298,1174.506,55.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.612119237113304,-0.0272641725295202,0.166739447599172,0.158443493579458
2,14.361644,2,46.7,169.6,16.235482,1145.928,54.2,4200,50,NA,27.8,1,164,70,1,184,1,2,2,1,1,1,2,1,1,1,1,4,2,0,4,2,2,NA,4,1,3,0,0,0,0,3,3,1,2,0,1,1,2,NA,2,4,0.929018795129734,-1.29346496222017,-0.219821262391657,-0.782268738641455
2,14.339726,2,35.9,156.6,14.638984,1153.812,55.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.07023797051004,-1.91092009603773,-0.118093563348913,-0.14734318644159
2,14.131507,2,52.2,154.6,21.839944,1239.558,57.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.29313247141381,0.956592968737153,0.992362600730693,1.15198475768096
2,14.221918,2,55.3,170.6,19.00059,1172.538,55.4,NA,NA,NA,19.4,1,NA,NA,1,NA,1,2,1,1,1,0,2,1,0,0,1,6,3,0,6,3,3,NA,4,1,3,0,0,0,0,3,3,2,3,0,0,1,1,NA,2,4,1.13894590162884,-0.17805779145577,0.127717849440139,-0.00387218569299329
2,14.252055,1,59.8,161.8,22.842527,1309.128,58.4,3520,49,34,20.2,1,170,55,1,180,1,1,2,1,1,1,2,1,1,1,1,6,3,0,3,2,3,NA,NA,0,4,0,0,0,0,3,3,1,1,1,0,1,1,NA,2,4,-0.715659420586652,1.65478065388837,0.417557248193945,1.78660495519127
2,14.268493,2,37.6,148,17.165814,1156.77,53.8,3050,47,NA,22,1,160,48,1,176,2,1,1,1,1,0,2,1,0,0,1,6,3,0,3,2,3,NA,5,1,4,0,0,0,0,2,2,2,4,1,4,0,1,NA,2,4,-2.37030119610473,-0.906774189574517,-0.076921818489903,-1.02332999451842
2,14.293151,2,80.6,166,29.249528,1310.514,59.7,3500,42,NA,NA,1,167,83,1,172,2,1,2,1,1,1,2,1,1,1,1,4,2,0,3,2,2,NA,4,1,3,0,0,0,0,3,3,0,1,1,0,0,2,NA,3,5,0.399620470215987,3.80046910840967,1.88997923405307,2.70474581735555
2,14.145205,2,58.1,166.4,20.983092,1113.402,54.7,2500,52,NA,17.7,1,171,62,1,173,0,1,0,0,0,0,1,0,0,0,3,NA,NA,NA,3,2,2,NA,NA,0,3,0,0,0,0,3,3,0,1,1,NA,0,1,NA,1,3,0.52311154503235,0.618091168427503,-0.623756031096998,-0.43209812538523
2,14.279452,2,46.7,158.1,18.683281,1127.202,53.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.814942303825057,-0.317773537594537,-0.456027172846434,-1.15144787403224
2,15.046575,2,50.5,162.1,19.218759,1040.466,54.6,3200,48,NA,18.9,1,165,65,1,NA,2,1,2,1,1,1,2,1,1,1,1,4,2,0,4,2,2,NA,NA,0,3,0,0,0,0,3,NA,0,3,0,3,1,2,NA,3,6,-0.420524249724477,-0.242139205251792,-1.55865266280837,-0.521157955517087
2,13.912329,2,45.1,168.4,15.903487,1107.498,53.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.94489585297425,-1.28566704599105,-0.675870477983317,-0.941518763089607
2,14.432877,1,36,156.4,14.717329,1082.217,52.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.68238224686863,-1.60362393002885,-2.48742464099742,-1.89106726962286
2,14.268493,1,71.1,176.7,22.771755,1291.961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3402446367123,1.61848997133359,0.196742128613625,NA
2,14.194521,1,66,177.8,20.877593,1380.24,58.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.58503594168591,0.921305947854638,1.32719546883572,1.6314349741962
2,14.306849,2,42.4,158.8,16.813761,1210.98,55.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.717673136468556,-1.05423936203038,0.615137004201178,0.109735880868571
2,14.30411,1,69,166.4,24.919679,1314.3,57.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.138265374137691,2.43361360278625,0.458580990210211,1.19238882207923
2,14.041096,1,38.1,156.9,15.476726,1353.232,54.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.13734506268902,-1.10638795134792,1.05358238739886,-0.292191542925543
2,14.339726,1,57.9,180.4,17.79121,1395.324,58.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.76966220421757,-0.355857016670358,1.45013070194354,1.61038503215122
2,14.457534,1,47.8,168.4,16.855581,1209.931,54.3,3700,51,NA,28.5,2,170,62,1,170,1,2,2,1,1,1,2,1,1,1,1,4,2,0,6,3,3,NA,3,1,3,0,0,0,0,3,3,2,1,0,0,1,1,NA,1,4,-0.0378836623329166,-0.787271911825039,-0.910479320721001,-0.902525250459713
2,14.276712,2,51.6,155.3,21.394729,1145.928,55.6,2530,50,NA,22,1,NA,NA,1,NA,1,3,2,1,1,1,2,1,1,1,1,NA,NA,NA,4,2,2,NA,NA,0,2,0,0,0,0,3,3,0,1,0,4,1,2,NA,1,4,-1.24623388179261,0.740706836486325,-0.216156854231249,0.113921548785401
2,14.068493,1,45.6,165.4,16.668397,1175.165,54.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0135200078294846,-0.654889998940197,-1.17169836173891,-0.556751525455942
2,14.257534,1,38.8,154.9,16.170703,1299.216,54.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.68370382539398,-0.940337105205776,0.291877520332885,-0.410168612749645
2,14.424658,1,59,174.4,19.398094,1385.412,56.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.834874876528681,0.219798891798882,1.2874967306117,0.495386603721237
2,14.273973,1,52.7,170.6,18.107253,1305.465,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.483575930096027,-0.19680162863657,0.362244092686365,-0.357032261228373
2,15.147945,1,68.3,179,21.316438,1337.142,56.8,4130,51,NA,24.5,1,168,67,1,176,1,2,2,1,1,1,2,1,1,1,1,4,2,0,4,2,2,NA,3,1,4,0,0,0,0,3,2,0,0,0,3,1,5,NA,1,4,0.856935972596715,0.561475134080156,0.360549870914399,0.32054813926505
2,14.323288,1,63.9,184.2,18.833091,1446.683,58.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.31872397670199,0.0581238810611514,2.09641590471486,1.74529340408885
2,14.205479,1,60.2,177,19.215423,1325.721,55.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.45989058754514,0.26989267966177,0.644352164082535,0.246346194768805
2,14.041096,1,39.5,157.4,15.943646,1142.985,54.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.06767859763429,-0.924973418411087,-1.5614324799436201,-0.605571552677526
2,14.054795,2,49.4,163.4,18.502178,1233.63,57.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.101203971255438,-0.320778848204634,0.923361799542414,1.29623561939353
2,14.117808,2,52.5,166.7,18.892442,1053.276,54.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.581648594995532,-0.188924240023951,-1.39120714965366,-0.552744562888464
3,12.424658,2,35.75,157.7,14.375159,1160.706,55.3,NA,NA,NA,22.8,1,169,57,1,180,1,2,2,1,1,1,2,1,1,1,1,4,2,0,3,2,2,NA,3,1,3,0,0,0,0,4,4,0,0,0,0,1,1,NA,2,4,0.357538187547051,-1.41201663755426,0.461586961003711,0.610930044118935
3,13.4,2,35.35,153.9,14.924926,1011.888,51.3,NA,NA,NA,21.4,1,NA,NA,1,180,2,2,2,1,1,1,2,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,3,1,3,0,0,0,0,3,3,0,0,1,3,0,2,NA,3,5,-1.0002915386281,-1.49315326177652,-1.82181933808007,-2.35846621619392
3,12.780822,1,50,163.3,18.749843,1245.271,55.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.965245121259792,0.324691106030825,0.0385936118075807,0.501446675822443
3,12.786301,1,44.75,159.2,17.656593,1389.075,57.4,4340,53,NA,23.1,1,167,65,1,190,2,1,2,1,1,1,2,1,1,1,1,6,3,0,4,2,3,NA,5,1,4,0,0,0,0,4,4,0,0,0,0,0,2,NA,3,5,0.38970449360366,-0.0997160963962174,1.82607294732341,1.62851017215219
3,14.252055,1,58.1,172.1,19.616178,1258.201,55.6,3700,51,NA,23.2,1,168,70,1,184,1,1,2,1,1,1,2,1,1,1,1,4,2,0,4,2,2,NA,3,1,3,0,0,0,0,3,1,1,1,1,3,0,1,NA,2,4,0.719469759540682,0.401232729348368,-0.21586373830836,0.031676900580169
3,13.624658,1,57.4,168.2,20.288966,1228.104,55.5,3700,50,NA,20.4,1,167,50,1,185,1,1,2,1,1,1,2,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,5,1,3,0,0,0,0,3,3,1,1,0,0,1,1,NA,2,4,0.901416050726351,0.875767034626016,-0.378068102782593,0.243223233953969
3,13.909589,2,37.05,153.5,15.724305,1020.75,53.2,3750,51,NA,22.6,1,160,55,1,182,1,2,1,1,1,0,2,1,0,0,1,4,2,0,3,2,2,NA,3,1,2,0,0,0,1,4,4,0,0,1,0,0,2,NA,2,4,-1.35473998832967,-1.35461586467549,-1.78606948085392,-1.32020824185396
3,12.846575,1,39,157.3,15.761849,1148.66,54.5,NA,NA,NA,NA,1,NA,NA,1,NA,2,NA,2,1,1,1,2,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,3,1,0,NA,NA,NA,NA,3,3,0,0,0,0,0,NA,NA,NA,NA,0.0776029395111721,-0.832652342170718,-1.17701308191322,-0.201426526595469
3,13.884932,2,39.2,150.3,17.352742,1157.748,56.6,3600,51,NA,23.5,1,164,58,1,170,0,2,1,1,1,0,2,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,3,1,2,0,0,1,0,4,4,0,0,1,3,0,5,NA,2,3,-1.83586324663198,-0.710650785593324,-0.0293152520674357,0.837607127228097
3,14.038356,2,53,159.4,20.859276,1166.622,55.8,3250,50,NA,22.6,1,157,47,1,180,1,2,2,1,1,1,2,1,1,1,1,6,3,0,3,2,3,NA,3,1,2,0,1,0,1,3,1,1,1,1,4,0,2,NA,2,4,-0.508675813131357,0.60417557504054,0.0671645813165647,0.28840548797473
3,13.452055,1,44.45,160.2,17.319954,1235.359,54.4,3750,50,NA,25.2,1,164,NA,1,187,2,2,1,1,1,0,2,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,4,1,3,0,0,0,0,3,3,1,2,1,3,0,5,NA,3,5,-0.0442191085790083,-0.255918505717631,-0.248522152097713,-0.402312563187153
3,14.947945,1,45,163.1,16.916269,1086.383,52.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,0,0,0,1,0,0,0,1,3,2,0,3,2,2,NA,4,1,4,0,0,0,0,3,3,1,1,1,NA,0,1,NA,1,3,-1.22776171121198,-1.05124112974465,-2.67482647532149,-2.10405795649467
3,13.876712,1,55.35,160.2,21.567142,1266.533,55.5,3500,49,NA,22.6,1,164,58,1,172,1,2,2,1,1,1,2,1,1,1,1,4,2,0,4,2,2,NA,4,1,3,0,0,0,0,4,4,0,0,0,4,1,1,NA,2,4,-0.483961978316399,1.31753789004494,0.0320172336798292,0.15794368219044
3,13.846575,1,52.55,171.7,17.825106,1279.534,56.7,NA,NA,NA,NA,1,NA,NA,1,NA,0,1,1,1,1,0,2,1,NA,0,2,2,1,1,NA,NA,1,NA,3.5,1,3,0,0,0,0,4,4,0,0,0,3,1,3,NA,1,3,1.15234309688158,-0.127874737387517,0.20297835842998,0.921944985933377
3,13.956164,2,48.1,163.2,18.05946,1182.39,55.2,3600,49,NA,31.7,1,163,56,2,169,1,2,2,1,1,1,2,1,1,1,1,3,2,0,6,3,3,NA,4,1,4,0,0,0,0,3,4,0,0,0,3,0,2,NA,2,4,0.119057902724954,-0.459973824616237,0.277796549969165,-0.0687986709800989
3,13.819178,2,41.85,150.1,18.575225,951.774,51.4,2950,52,NA,21.9,1,163,67,1,186,NA,1,1,1,1,0,2,1,1,1,1,3,2,0,3,2,2,NA,NA,0,NA,NA,NA,NA,NA,3,3,0,0,0,4,0,1,NA,NA,NA,-1.83136932304586,-0.210393953537326,-2.65796671048473,-2.4311447547571
3,13.460274,2,50.3,162.6,19.025098,1140.99,55.1,3180,48,NA,24,1,166,76,1,173,1,2,2,1,1,1,2,1,1,1,1,NA,NA,NA,5,3,3,NA,3,1,3,0,0,0,0,3,3,0,0,0,0,1,2,NA,2,5,0.306510084446852,0.088242485475809,-0.181013829480794,0.0249107975734957
3,13.978082,1,48.8,162.8,18.412426,1327.804,56.8,NA,NA,NA,21.2,1,NA,NA,1,180,1,1,2,1,1,1,2,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,5,1,4,0,0,0,0,5,5,1,1,0,0,0,1,NA,2,4,-0.239533252293782,0.0586204031162384,0.760341959645367,0.928903359356086
3,15.583562,1,74.25,178.2,23.381968,1357.398,58.3,2700,54,NA,19.2,1,170,70,1,190,2,1.5,0,0,0,0,1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,4,1,4,0,0,0,0,3,3,1,1,0,3,0,1,NA,3,5,0.555283906898646,1.24738890916139,0.497679698282541,1.16539667830058
3,13.893151,2,57.15,163.7,21.326465,1216.896,55.1,4300,49,NA,30.3,1,167,60,1,192,2,2,2,1,1,1,2,1,1,1,1,3,2,0,4,2,2,NA,4,1,3,0,0,0,0,2,1,0,0,1,0,0,1,NA,2,7,0.229136093216318,0.836557131813521,0.726877480326715,-0.113608023159042
3,14.512329,2,44.4,154.4,18.624661,1049.34,53.7,NA,NA,NA,32.5,1,NA,NA,1,NA,1,3,2,1,1,1,2,1,1,1,1,5,3,0,4,2,3,NA,3,1,3,0,0,0,0,3.5,3,2,2,0,2.5,0,1,NA,2,4,-1.47218158552325,-0.394293907049976,-1.45952353871295,-1.10966316289108
3,12.682192,2,52.25,154.9,21.776268,1157.76,55.3,3500,51,NA,18.3,1,167,60,1,176,1,1,0,0,0,0,1,0,0,0,1,4,2,0,6,3,3,NA,4,1,4,0,0,0,0,4,6,0,0,0,0,0,1,NA,2,3,-0.318029874700331,1.38539518359758,0.299643318209542,0.477334854231783
3,12.780822,2,66.35,164.6,24.489576,1206.042,57.8,NA,NA,NA,26.3,1,179,90,2,178,1,2,2,1,1,1,2,1,1,1,1,3,2,0,5,3,3,NA,3,1,0,0,0,0,1,4,4,1,1,1,4,1,2,NA,2,4,1.09752555745271,2.41317935548869,0.872930363815568,2.00979541648996
3,12.712329,2,45.85,151.6,19.94991,1171.548,56.8,NA,NA,NA,NA,1,NA,NA,1,NA,2,2,2,1,1,1,2,1,1,1,1,4,2,0,4,2,2,NA,5,1,4,0,0,0,0,4,5,0,0,0,0,0,3,NA,3,5,-0.853211327892043,0.663389195888574,0.462336085906985,1.41109402986666
3,12.978082,1,34.2,153.9,14.439391,1201.096,54.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.502578425203177,-1.34397340411652,-0.555611301322842,-0.229686422799014
3,13.150685,1,48.7,166.4,17.588237,1287.292,56.6,3710,51,NA,23.2,1,165,80,1,170,1,1,2,1,1,1,2,1,1,1,1,4,2,0,3,2,2,NA,4,1,3,0,0,0,0,4,5,0,0,0,0,1,2,NA,2,4,1.09308621238528,-0.126198356784103,0.472347543332827,1.04693242910505
3,12.679452,1,45.6,159.4,17.946849,1239.525,55.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.499407409851032,0.00445031554000042,-0.0133025447235343,0.458558560504577
3,14.361644,1,43.6,161.8,16.654418,1242.614,53.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.847842215973334,-0.809907905935217,-0.459307059923866,-1.28547434028015
